,avg_price_per_room,lead_time,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,no_of_adults,repeated_guest,arrival_year,no_of_special_requests
32448,0.4695371349222381,-0.3770905404763583,0.0,0.0,1.0,0.0,1,0,2018,0
14821,-1.09575598211898,-0.9943918096796907,0.0,1.0,0.0,0.0,1,1,2017,0
32897,-0.1565801118942491,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,2
1695,-0.35579923588131324,-0.842978290818496,0.0,0.0,0.0,1.0,2,0,2018,2
11084,-0.7215086277718522,-0.12085227778818262,0.0,0.0,0.0,1.0,2,0,2018,0
16152,-0.8410401021640908,2.884123711918605,0.0,0.0,0.0,1.0,2,0,2018,0
13383,0.7541358834751869,1.195280616928356,0.0,0.0,1.0,0.0,1,0,2018,0
17958,-0.24195973646013372,2.115408923854078,0.0,0.0,1.0,0.0,2,0,2018,0
22523,0.2987778857904689,-0.8662726783356028,0.0,0.0,0.0,1.0,2,0,2017,1
27779,1.7288865972690364,0.53139057269081,0.0,0.0,0.0,1.0,1,0,2018,0
20789,-1.1313308256880985,0.25185792248552746,0.0,0.0,1.0,0.0,2,0,2017,1
1630,-0.8111572335660312,-0.9827446159211373,0.0,0.0,1.0,0.0,2,0,2018,1
269,-0.5265584850130824,0.42656582886382904,0.0,0.0,1.0,0.0,2,0,2018,0
1881,-0.3842591107366081,3.3966002372949564,0.0,0.0,1.0,0.0,1,0,2018,0
14523,0.7541358834751869,-0.43532650926912553,0.0,0.0,1.0,0.0,2,0,2018,0
29688,0.12801863665869964,-0.7963895157842822,0.0,0.0,0.0,1.0,2,0,2018,0
13900,-1.0246062949807428,-0.5983872218888737,0.0,0.0,0.0,1.0,2,0,2018,0
5074,1.754500484638802,-0.6216816094059806,0.0,0.0,0.0,1.0,2,0,2018,0
5509,1.0387346320281357,0.007266853555905214,0.0,0.0,0.0,1.0,3,0,2018,2
35665,0.39696445404123626,-0.44697370302767897,0.0,0.0,0.0,1.0,2,0,2018,1
2032,0.32723776064576376,2.7327101930574105,0.0,0.0,0.0,1.0,2,0,2018,1
25424,-0.3572222296240779,1.195280616928356,0.0,0.0,0.0,1.0,2,0,2018,0
27500,0.17924641139823033,0.030561241073012096,0.0,0.0,0.0,1.0,2,0,2018,1
33309,-1.09575598211898,-0.9943918096796907,0.0,1.0,0.0,0.0,1,0,2018,0
2535,0.6659102714237729,0.05385562859011898,0.0,0.0,0.0,1.0,2,0,2018,1
11069,1.864071002831687,-0.9478030346454769,0.0,0.0,0.0,1.0,2,0,2018,0
14559,-1.1424301768816636,0.6129209290006841,0.0,0.0,0.0,1.0,2,0,2018,0
14680,0.7000621212501265,-0.3188545716835911,0.0,0.0,0.0,1.0,2,0,2018,1
186,-0.8894218894180921,1.2069278106869097,0.0,0.0,1.0,0.0,2,0,2018,0
11971,-0.09966036218365937,0.9157479667230736,0.0,0.0,1.0,0.0,1,0,2017,0
26406,-0.24195973646013372,2.2202336676810592,0.0,0.0,1.0,0.0,2,0,2018,0
5558,-0.36718318582343135,1.7892874986145817,0.0,0.0,0.0,1.0,1,0,2018,0
11151,1.9209907525422767,-0.8895670658527097,0.0,0.0,0.0,1.0,2,0,2018,2
23569,0.4353852850958842,-0.3654433467178049,0.0,0.0,0.0,1.0,2,0,2018,2
20527,-0.22289162030708612,1.032219904308608,0.0,0.0,1.0,0.0,1,0,2018,0
226,2.1102489203299877,0.6828040915520047,0.0,0.0,0.0,1.0,2,0,2018,1
35324,-0.41271898559190295,2.558002286679109,0.0,0.0,1.0,0.0,2,0,2018,0
30022,-0.09966036218365937,0.3217410850368481,0.0,1.0,0.0,0.0,1,0,2018,0
6587,0.05117697454940339,-0.027674727719755106,0.0,0.0,0.0,1.0,2,0,2018,1
17618,0.725676008619892,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,0
33162,-0.20496189914825047,0.8458648041717529,0.0,0.0,0.0,1.0,2,0,2018,0
15787,-0.19443174545179123,0.29844669751974123,0.0,0.0,1.0,0.0,2,0,2018,0
3915,2.319429000516405,-0.7032119657158546,0.0,0.0,0.0,1.0,3,0,2018,0
446,1.4940926297128536,-0.9128614533698166,0.0,0.0,0.0,1.0,2,0,2018,1
14536,1.4855546672562647,0.29844669751974123,0.0,0.0,0.0,1.0,3,0,2018,1
14031,-0.11531329335407146,1.4165772983408715,0.0,0.0,0.0,1.0,2,0,2018,0
17228,-1.0103763575530953,0.12373879114143962,0.0,0.0,0.0,1.0,1,0,2017,1
21585,-2.945647847713147,-0.9827446159211373,1.0,0.0,0.0,0.0,1,0,2017,0
7124,0.5828074368463119,-0.23732421537371703,0.0,0.0,0.0,1.0,2,0,2018,0
28378,1.7786913782658023,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,3
31961,-1.0875026184109442,1.9989369862685438,0.0,0.0,0.0,1.0,2,0,2017,2
31379,0.5788230543665706,-0.5750928343717668,0.0,0.0,0.0,1.0,2,0,2018,2
20519,-1.4657343552378133,2.511413511644895,0.0,0.0,1.0,0.0,2,0,2018,0
2440,2.0348302519634562,-0.9478030346454769,0.0,0.0,0.0,1.0,3,0,2018,2
3103,-0.3842591107366081,1.8824650486830092,0.0,0.0,1.0,0.0,1,0,2018,0
11088,1.4371728800022638,-0.7381535469915149,0.0,0.0,0.0,1.0,3,0,2018,1
7692,-1.1313308256880985,1.3932829108237645,0.0,0.0,0.0,1.0,2,0,2018,0
21158,-0.11531329335407146,-0.13249947154673608,0.0,0.0,0.0,1.0,2,0,2018,0
26102,0.4695371349222381,1.1021030668599285,0.0,0.0,1.0,0.0,1,0,2018,1
23358,-0.9671173477730473,-0.1092050840296292,0.0,0.0,0.0,1.0,2,0,2018,1
6094,0.4695371349222381,2.69776861178175,0.0,0.0,0.0,1.0,2,0,2018,0
9486,1.3517932554363792,-0.9478030346454769,0.0,0.0,0.0,1.0,1,0,2018,1
18537,0.8813515240783549,-0.2606186028908239,0.0,0.0,0.0,1.0,3,0,2018,2
21902,0.8281315580989533,0.1819747599342068,0.0,0.0,0.0,1.0,2,0,2018,1
34371,-0.7684674212830889,0.7526872541033254,0.0,0.0,0.0,1.0,2,0,2017,1
13223,-2.917187972857852,-0.9478030346454769,1.0,0.0,0.0,0.0,2,0,2018,1
21451,0.28739393584835077,-0.5052096718204462,0.0,0.0,0.0,1.0,2,0,2018,0
28018,2.589797811641706,-0.342148959200698,0.0,0.0,0.0,1.0,3,0,2018,1
16913,1.2948735057257894,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2018,1
687,-0.7061402953499932,-0.92450864712837,0.0,0.0,0.0,1.0,2,0,2018,0
5208,-1.067296107263685,-0.7498007407500684,0.0,1.0,0.0,0.0,1,0,2018,0
33246,-0.5265584850130824,-0.7265063532329615,0.0,0.0,1.0,0.0,2,0,2018,0
17160,-0.6916257591737927,0.13538598489999307,0.0,0.0,0.0,1.0,2,0,2018,1
8417,-0.3572222296240779,1.2535165857211232,0.0,0.0,0.0,1.0,2,0,2018,0
22711,1.588010216735327,0.5197433789322566,0.0,0.0,0.0,1.0,3,0,2018,0
22708,0.4032256265094011,-0.8779198720941562,0.0,0.0,0.0,1.0,2,0,2017,1
10345,0.4183093601827074,-0.9128614533698166,0.0,0.0,0.0,1.0,2,0,2018,1
30134,1.3361403242659666,-0.12085227778818262,0.0,0.0,0.0,1.0,3,0,2018,0
4920,-0.9534566078425055,-0.9478030346454769,0.0,0.0,1.0,0.0,1,0,2018,0
35088,0.8708213703818957,0.07715001610722586,0.0,0.0,0.0,1.0,2,0,2018,1
25566,0.30731584824705727,0.3916242475881688,0.0,0.0,0.0,1.0,2,0,2018,1
19166,0.497997009777533,-0.6449759969230875,0.0,0.0,1.0,0.0,2,0,2017,0
33237,-0.6475129531480857,0.10044440362433274,0.0,0.0,1.0,0.0,2,0,2018,1
19520,0.3363449205994579,0.6944512853105582,0.0,0.0,0.0,1.0,2,0,2018,0
19600,-0.5265584850130824,-0.3188545716835911,0.0,0.0,1.0,0.0,2,0,2018,1
5462,-0.6318600219776735,-0.9594502284040304,0.0,0.0,0.0,1.0,2,0,2017,1
13757,-0.4867146602156695,-0.47026809054478586,0.0,0.0,0.0,1.0,1,0,2018,2
14139,0.9248951326069561,-0.6216816094059806,0.0,0.0,0.0,1.0,1,0,2017,1
19567,-0.18503998674954397,-0.49356247806189274,0.0,0.0,0.0,1.0,2,0,2018,1
34675,1.0102747571728408,-0.9943918096796907,0.0,0.0,0.0,1.0,1,0,2017,0
23906,0.1564785115139945,0.19362195369276025,0.0,0.0,1.0,0.0,2,0,2017,0
26519,-0.11531329335407146,0.8458648041717529,0.0,0.0,0.0,1.0,2,0,2018,0
22765,0.7555588772179519,0.8691591916888598,0.0,0.0,0.0,1.0,3,0,2018,0
19583,-0.2704196113154286,-0.9012142596112631,0.0,0.0,0.0,0.0,1,0,2018,0
1447,0.497997009777533,-0.6915647719573013,0.0,0.0,0.0,1.0,2,0,2018,2
1289,-1.3803547306719286,-0.9943918096796907,0.0,1.0,0.0,0.0,1,0,2018,1
12773,-1.845104487058894,0.24021072872697402,0.0,0.0,1.0,0.0,2,0,2018,0
14527,-0.5265584850130824,-0.842978290818496,0.0,0.0,1.0,0.0,2,0,2018,1
10692,-0.10108335592642402,-0.842978290818496,0.0,0.0,0.0,1.0,2,0,2017,1
23741,-0.512328547585435,0.48480179765659626,0.0,0.0,0.0,1.0,2,0,2018,1
10335,0.2817019608772921,1.0904558731013752,0.0,0.0,0.0,1.0,2,0,2018,0
35872,-0.21691504658747437,0.1819747599342068,0.0,0.0,1.0,0.0,2,0,2018,0
33697,0.5833766343434176,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,1
35420,-0.09966036218365937,1.4631660733750853,0.0,0.0,1.0,0.0,2,0,2018,0
23926,-1.2380553563954544,-0.08591069651252231,0.0,0.0,1.0,0.0,2,0,2018,1
28702,1.578049260535973,-0.842978290818496,0.0,1.0,0.0,0.0,2,0,2018,1
11905,-1.09575598211898,-0.9361558408869235,0.0,1.0,0.0,0.0,1,1,2018,0
15125,0.035808642127544386,-0.21402982785661015,0.0,0.0,0.0,1.0,1,0,2018,1
15830,1.4804318897823123,-0.2839129904079308,0.0,0.0,0.0,1.0,1,0,2018,3
15735,-0.9563025953280349,1.1486918418941423,0.0,0.0,0.0,1.0,2,0,2018,0
12158,0.3414676980734112,1.5796380109606198,0.0,0.0,0.0,1.0,1,0,2018,2
18263,-0.7684674212830889,-0.4236793155105721,0.0,0.0,1.0,0.0,2,0,2017,0
18814,1.588010216735327,-0.14414666530528952,0.0,0.0,0.0,1.0,2,0,2018,0
12453,0.0027951872954020225,0.1819747599342068,0.0,0.0,0.0,1.0,2,0,2018,0
6079,0.9220491451214268,-0.4003849279934652,0.0,0.0,0.0,1.0,2,0,2018,2
5457,-0.5265584850130824,-0.6216816094059806,0.0,0.0,1.0,0.0,2,0,2018,0
11486,0.15078653654293545,-0.9943918096796907,0.0,0.0,1.0,0.0,1,0,2018,0
28163,-0.37116756830317266,0.7876288353789858,0.0,0.0,0.0,1.0,1,0,2018,0
11349,-0.6119381095789671,-0.9827446159211373,0.0,0.0,0.0,1.0,1,0,2018,0
12057,1.0501185819702537,-0.09755789027107575,0.0,0.0,0.0,1.0,2,0,2018,0
18532,-1.0103763575530953,-0.2023826340980567,0.0,0.0,0.0,1.0,1,0,2017,0
4131,1.0102747571728408,-0.9594502284040304,0.0,0.0,0.0,1.0,2,0,2018,0
16351,3.448432236025952,-0.5983872218888737,0.0,0.0,1.0,0.0,2,0,2017,0
17420,-0.09966036218365937,1.1021030668599285,0.0,0.0,1.0,0.0,2,0,2018,1
25212,-0.20496189914825047,-0.027674727719755106,0.0,0.0,0.0,1.0,2,0,2018,1
23971,-1.2167104502539832,-0.7148591594744081,0.0,0.0,1.0,0.0,3,0,2017,1
15408,-0.16967165432768458,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2018,1
11803,-1.4651651577407072,0.06550282234867241,0.0,0.0,0.0,1.0,2,0,2018,1
4134,-0.11531329335407146,1.0438670980671614,0.0,0.0,0.0,1.0,2,0,2018,1
17033,0.1564785115139945,0.19362195369276025,0.0,0.0,1.0,0.0,2,0,2017,0
9275,-0.6688578592895569,-0.7847423220257287,0.0,0.0,1.0,0.0,2,0,2018,0
23095,-2.376450350607249,2.5463550929205554,1.0,0.0,0.0,0.0,1,0,2018,0
861,-0.7684674212830889,-0.07426350275396887,0.0,0.0,0.0,1.0,2,0,2018,0
13404,0.5136499409479451,0.46150741013948937,0.0,0.0,0.0,1.0,3,0,2018,2
25479,-0.4696387353024927,-0.8779198720941562,0.0,0.0,1.0,0.0,1,0,2018,0
16575,-0.8111572335660312,-0.9710974221625838,0.0,0.0,1.0,0.0,2,0,2018,0
24685,-0.6973177341448518,-0.9827446159211373,0.0,1.0,0.0,0.0,1,1,2018,1
22410,-0.2561896738877812,0.3683298600710619,0.0,0.0,1.0,0.0,2,0,2017,0
29031,1.0387346320281357,0.24021072872697402,0.0,0.0,0.0,1.0,3,0,2018,2
1942,1.1781880188190805,-0.2606186028908239,0.0,0.0,0.0,1.0,2,0,2018,2
10295,-0.6475129531480857,1.765993111097475,0.0,0.0,0.0,1.0,1,0,2017,0
4331,-2.945647847713147,-0.027674727719755106,1.0,0.0,0.0,0.0,1,0,2017,0
21799,-0.6973177341448518,0.3217410850368481,0.0,1.0,0.0,0.0,1,0,2018,0
25159,0.10240474928893407,-0.7148591594744081,0.0,0.0,0.0,1.0,2,0,2018,0
14119,0.12801863665869964,0.2867995037611878,0.0,0.0,0.0,1.0,2,0,2018,1
34790,0.49287423230357974,0.7526872541033254,0.0,0.0,0.0,1.0,2,0,2018,0
24356,1.3062574556679076,-0.15579385906384294,0.0,0.0,0.0,1.0,2,0,2018,2
3970,1.508322567140501,-0.92450864712837,0.0,0.0,0.0,1.0,1,0,2018,1
33743,-0.368606179566196,-0.4586208967862324,0.0,0.0,0.0,1.0,2,0,2018,1
23012,3.9635559709067905,-0.5401512530961065,0.0,0.0,0.0,1.0,3,0,2018,1
13070,0.32723776064576376,1.8824650486830092,0.0,0.0,1.0,0.0,2,0,2018,1
12851,1.2664136308704945,-0.8080367095428356,0.0,0.0,0.0,1.0,2,0,2018,1
31647,-0.3572222296240779,2.383294380300807,0.0,0.0,0.0,1.0,2,0,2018,0
13193,0.41261738521164837,-0.842978290818496,0.0,0.0,0.0,1.0,1,0,2018,0
2775,-0.6025463508767198,-0.7381535469915149,0.0,0.0,0.0,1.0,1,0,2018,0
32101,0.4353852850958842,-0.44697370302767897,0.0,0.0,0.0,1.0,2,0,2018,1
4145,0.2817019608772921,1.160339035652696,0.0,0.0,0.0,1.0,2,0,2018,2
26899,-1.1421455781331107,-0.8546254845770493,0.0,0.0,0.0,1.0,1,0,2018,0
34984,0.6402963840540074,-0.07426350275396887,0.0,0.0,0.0,1.0,2,0,2018,1
14113,-2.945647847713147,-0.13249947154673608,0.0,0.0,0.0,1.0,1,0,2017,0
19001,-0.24195973646013372,1.2418693919625698,0.0,0.0,1.0,0.0,1,0,2018,0
2411,1.1668040688769625,-0.2606186028908239,0.0,0.0,0.0,1.0,2,0,2018,2
17478,-0.24195973646013372,-0.5634456406132133,0.0,0.0,1.0,0.0,1,0,2018,0
22449,0.05117697454940339,0.35668266631250845,0.0,0.0,0.0,1.0,2,0,2018,1
15457,0.6519649327446781,0.9623367417572873,0.0,0.0,0.0,1.0,3,0,2018,2
1546,2.23404937595052,-0.7498007407500684,0.0,0.0,0.0,1.0,3,0,2018,3
20973,-0.051278574929658,0.5779793477250238,0.0,0.0,0.0,1.0,2,0,2018,1
22418,0.7541358834751869,1.195280616928356,0.0,0.0,1.0,0.0,1,0,2018,0
32866,-0.31595541108390024,1.847523467407349,0.0,0.0,0.0,1.0,2,0,2018,1
35956,-0.08173064102482372,0.17032756617565337,0.0,0.0,0.0,1.0,2,0,2018,0
6953,1.1810340063046099,-0.6915647719573013,0.0,0.0,0.0,1.0,2,0,2018,2
3135,1.2948735057257894,-0.9478030346454769,0.0,0.0,0.0,1.0,2,0,2018,1
20240,-0.6973177341448518,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2018,1
13232,-1.1313308256880985,-0.2606186028908239,0.0,0.0,0.0,1.0,2,0,2018,1
15627,-0.2561896738877812,0.42656582886382904,0.0,0.0,0.0,1.0,2,0,2018,0
5750,1.0387346320281357,-0.24897140913227048,0.0,1.0,0.0,0.0,2,0,2018,0
30004,-0.640397984434262,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2018,0
14715,0.1849383863692894,-0.9710974221625838,0.0,1.0,0.0,0.0,1,1,2018,0
22803,0.9732769198609571,-0.5168568655789996,0.0,0.0,0.0,1.0,3,0,2018,2
31085,0.25608807350752655,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2018,0
3805,-0.512328547585435,-0.06261630899541543,0.0,0.0,0.0,1.0,2,0,2018,1
9076,-0.8111572335660312,-0.27226579664937733,0.0,0.0,1.0,0.0,1,0,2018,0
27230,0.32723776064576376,1.9872897925099902,0.0,0.0,1.0,0.0,2,0,2018,1
35902,-1.0875026184109442,-0.8895670658527097,0.0,0.0,0.0,1.0,2,0,2018,1
23815,-1.09575598211898,-0.9361558408869235,0.0,1.0,0.0,0.0,1,1,2018,1
15160,-0.7684674212830889,-0.5634456406132133,0.0,0.0,1.0,0.0,2,0,2018,1
6774,-0.40560401687807923,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2017,2
19678,-0.5265584850130824,-0.44697370302767897,0.0,0.0,1.0,0.0,2,0,2018,0
14062,1.1269602440795496,0.4382130226223825,0.0,0.0,0.0,1.0,2,0,2018,1
16848,0.12801863665869964,0.27515231000263435,0.0,0.0,0.0,1.0,2,0,2018,0
17641,1.0102747571728408,-0.9478030346454769,0.0,0.0,0.0,1.0,2,0,2018,1
10020,-0.8111572335660312,-0.2256770216151636,0.0,0.0,1.0,0.0,2,0,2017,0
18643,2.319429000516405,-0.342148959200698,0.0,0.0,1.0,0.0,2,0,2017,0
28850,0.1849383863692894,-0.8779198720941562,0.0,0.0,0.0,0.0,1,1,2018,0
31650,2.091750001674046,-0.7963895157842822,0.0,0.0,0.0,1.0,3,0,2018,0
29768,-1.09575598211898,-0.9827446159211373,0.0,1.0,0.0,0.0,1,0,2018,0
22014,-0.2561896738877812,1.1253974543770355,0.0,0.0,0.0,1.0,2,0,2018,1
3327,-0.9249967329872107,-0.5750928343717668,0.0,0.0,1.0,0.0,1,0,2018,0
22615,-0.21349986160483886,-0.9594502284040304,0.0,0.0,0.0,1.0,1,0,2018,1
7382,-0.5550183598683773,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2018,1
29876,0.537840834574946,-0.49356247806189274,0.0,0.0,0.0,1.0,3,0,2018,0
26778,0.05117697454940339,0.3683298600710619,0.0,0.0,0.0,1.0,2,0,2018,0
34656,-0.5265584850130824,0.42656582886382904,0.0,0.0,1.0,0.0,2,0,2018,0
21431,1.6079321291340332,-0.7614479345086218,0.0,0.0,0.0,1.0,2,0,2018,1
1262,-0.11531329335407146,0.2052691474513137,0.0,0.0,0.0,1.0,2,0,2018,2
25530,-0.07120048732836448,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,0
23596,0.21339826122458425,-0.9128614533698166,0.0,0.0,0.0,1.0,2,0,2018,2
17359,4.342926102727871,-0.2839129904079308,0.0,0.0,0.0,1.0,4,0,2018,0
18950,0.6716022463948316,0.25185792248552746,0.0,0.0,0.0,1.0,2,0,2018,1
22250,-0.028510675045422176,1.195280616928356,0.0,0.0,0.0,1.0,2,0,2017,1
13117,1.408713005146969,-0.9594502284040304,0.0,0.0,0.0,1.0,2,0,2017,0
25517,-0.40560401687807923,-0.2606186028908239,0.0,0.0,0.0,1.0,2,0,2017,0
13455,-0.5094825600999057,0.1470331786585465,0.0,0.0,0.0,1.0,2,0,2018,1
6582,-0.9534566078425055,-0.5285040593375531,0.0,0.0,1.0,0.0,2,0,2017,0
36061,-0.9534566078425055,0.22856353496842058,0.0,0.0,1.0,0.0,1,0,2018,0
18771,0.1849383863692894,1.8591706611659025,0.0,0.0,1.0,0.0,1,0,2018,0
21119,0.9732769198609571,-0.19073544033950326,0.0,0.0,0.0,1.0,3,0,2018,2
5021,0.06398391823428616,-0.342148959200698,0.0,0.0,0.0,1.0,2,0,2017,2
23513,-0.868076983276621,-0.6216816094059806,0.0,0.0,1.0,0.0,1,0,2017,0
12583,0.6146824966842418,-0.633328803164534,0.0,0.0,0.0,1.0,2,0,2018,2
29724,0.8366695205555421,-0.2256770216151636,0.0,0.0,0.0,1.0,2,0,2018,1
23559,-1.1583677068006288,2.2085864739225056,0.0,0.0,1.0,0.0,2,0,2018,0
14995,0.04263901209281501,-0.9361558408869235,0.0,0.0,0.0,1.0,2,0,2018,1
11413,0.04263901209281501,-0.5634456406132133,0.0,0.0,1.0,0.0,2,0,2018,0
20266,-2.945647847713147,0.3916242475881688,0.0,0.0,0.0,1.0,1,0,2018,0
22439,-0.9156049742849635,-0.41203212175201864,0.0,0.0,1.0,0.0,2,0,2017,0
27499,-0.40418102313531457,-0.9827446159211373,0.0,0.0,0.0,1.0,2,1,2018,1
35453,0.4353852850958842,0.44986021638093593,0.0,0.0,0.0,1.0,2,0,2018,1
9802,0.9305871075780148,-0.5867400281303202,0.0,0.0,0.0,1.0,2,0,2018,2
32281,-1.7218732289354672,-0.8080367095428356,0.0,0.0,1.0,0.0,1,0,2018,0
33325,1.844149090432981,1.3816357170652112,0.0,0.0,0.0,1.0,3,0,2018,2
20259,-1.09575598211898,-0.6216816094059806,0.0,1.0,0.0,0.0,1,1,2018,1
30529,-0.025664687559892853,-0.07426350275396887,0.0,0.0,0.0,1.0,2,0,2018,1
19173,0.9732769198609571,1.0555142918257148,0.0,0.0,0.0,1.0,3,0,2018,2
25520,1.0501185819702537,-0.12085227778818262,0.0,0.0,0.0,1.0,2,0,2018,0
25380,0.7399059460475395,-0.8546254845770493,0.0,0.0,0.0,1.0,2,0,2018,2
18241,0.7939797082725998,-0.2023826340980567,0.0,0.0,0.0,1.0,2,0,2018,1
19404,-0.20496189914825047,-0.06261630899541543,0.0,0.0,0.0,1.0,2,0,2018,1
4108,2.6894073736352384,-0.3188545716835911,0.0,0.0,0.0,1.0,2,0,2018,2
5213,1.1269602440795496,0.8109232228960926,0.0,0.0,0.0,1.0,2,0,2018,2
24665,-0.6688578592895569,0.7643344478618789,0.0,0.0,1.0,0.0,1,0,2018,0
3255,1.0501185819702537,-0.2023826340980567,0.0,0.0,0.0,1.0,2,0,2018,0
7323,-0.14747295194055493,-0.9361558408869235,0.0,1.0,0.0,0.0,1,0,2018,0
2690,-1.2949751061060442,0.3217410850368481,0.0,0.0,1.0,0.0,2,0,2018,1
14501,-1.2380553563954544,-0.9827446159211373,0.0,0.0,1.0,0.0,1,0,2018,0
23773,-0.07120048732836448,-0.9128614533698166,0.0,0.0,0.0,1.0,2,0,2018,0
4627,1.0102747571728408,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,0
33710,-0.46110077284590434,-0.5634456406132133,0.0,0.0,0.0,1.0,2,0,2018,0
1319,-0.5265584850130824,0.3217410850368481,0.0,0.0,0.0,1.0,2,0,2018,2
33821,-0.284649548743076,-0.43532650926912553,0.0,0.0,0.0,1.0,2,0,2018,0
16590,-0.05697054990071705,-0.5401512530961065,0.0,0.0,1.0,0.0,2,0,2017,0
5162,0.44107726006694326,-0.8546254845770493,0.0,0.0,0.0,1.0,2,0,2018,1
7226,1.024504694600488,0.37997705382961533,0.0,0.0,0.0,1.0,2,0,2018,1
8566,0.02840907466516757,-0.92450864712837,0.0,0.0,0.0,1.0,1,0,2017,2
12192,0.07109888694810988,0.9739839355158407,0.0,0.0,1.0,0.0,2,0,2018,0
17519,-0.5265584850130824,-0.2256770216151636,0.0,0.0,1.0,0.0,3,0,2018,1
4529,1.6648518788446227,0.4149186351052756,0.0,0.0,0.0,1.0,2,0,2018,0
11667,0.1564785115139945,-0.5401512530961065,0.0,0.0,1.0,0.0,2,0,2017,0
19889,-0.3842591107366081,1.9872897925099902,0.0,0.0,1.0,0.0,1,0,2018,0
21133,0.05231536954361536,-0.9710974221625838,0.0,0.0,0.0,1.0,1,0,2018,1
27053,0.30731584824705727,0.4731546038980428,0.0,0.0,0.0,1.0,2,0,2018,1
12380,0.25608807350752655,1.1836334231698027,0.0,0.0,0.0,1.0,2,0,2018,0
31440,-0.09966036218365937,2.266822442715273,0.0,0.0,1.0,0.0,1,0,2018,0
23470,0.8901740852834964,-0.6216816094059806,0.0,0.0,0.0,1.0,2,0,2018,1
28401,-0.40560401687807923,-0.24897140913227048,0.0,0.0,0.0,1.0,2,0,2017,2
9941,0.1564785115139945,0.19362195369276025,0.0,0.0,1.0,0.0,2,0,2017,0
35236,-0.3842591107366081,0.4032714413467222,0.0,0.0,0.0,1.0,2,0,2018,2
32634,-0.3984890481642555,-0.9827446159211373,0.0,0.0,0.0,1.0,1,0,2018,1
18062,-0.6973177341448518,-0.9827446159211373,0.0,1.0,0.0,0.0,1,1,2018,1
6336,1.6124857091108802,-0.8779198720941562,0.0,0.0,0.0,1.0,3,0,2018,1
23811,-0.8862913031840097,-0.44697370302767897,0.0,0.0,1.0,0.0,2,0,2017,1
6982,1.7160796535841538,0.6478625102763444,0.0,0.0,0.0,1.0,3,0,2018,1
31807,0.5122269472051805,0.822570416654646,0.0,0.0,0.0,1.0,2,0,2018,0
33687,0.22193622368117263,-0.6449759969230875,0.0,0.0,0.0,1.0,2,0,2018,0
10066,0.8964352577516612,-0.6682703844401944,0.0,0.0,0.0,1.0,1,0,2018,1
917,-0.9580101878193527,-0.9943918096796907,0.0,0.0,0.0,1.0,1,0,2018,0
18889,0.3556976355010586,-0.9943918096796907,0.0,0.0,0.0,1.0,1,0,2018,0
29877,-1.0388362324083902,2.0688201488198645,0.0,0.0,1.0,0.0,2,0,2017,0
13288,0.09955876180340476,3.8741351813956477,0.0,0.0,1.0,0.0,2,0,2018,0
19288,-0.6173454858014731,1.7194043360632612,0.0,0.0,0.0,1.0,2,0,2018,1
35517,-1.09575598211898,-0.8313310970599425,0.0,1.0,0.0,0.0,1,1,2018,0
570,0.16643946771334756,-0.2606186028908239,0.0,0.0,0.0,1.0,1,0,2018,2
17832,0.8708213703818957,-0.5285040593375531,0.0,0.0,0.0,1.0,2,0,2018,2
3414,-0.4696387353024927,-0.6682703844401944,0.0,0.0,1.0,0.0,2,0,2018,0
34419,-0.352099452150125,-0.3654433467178049,0.0,0.0,0.0,1.0,1,0,2018,0
25515,0.40237183026374224,1.3932829108237645,0.0,0.0,0.0,1.0,3,0,2018,0
35553,-1.09575598211898,-0.842978290818496,0.0,1.0,0.0,0.0,1,1,2018,1
25674,-0.8111572335660312,-0.12085227778818262,0.0,0.0,1.0,0.0,2,0,2018,0
14806,-0.44117886044719784,-0.9943918096796907,0.0,0.0,0.0,0.0,1,0,2018,0
7031,-0.8168492085370903,-0.4586208967862324,0.0,0.0,0.0,1.0,2,0,2018,1
30417,-0.09112239972707098,1.9756425987514368,0.0,0.0,0.0,1.0,2,0,2018,0
6837,-0.11958227458236585,-0.19073544033950326,0.0,0.0,0.0,1.0,2,0,2018,1
13878,-0.9648405577846236,-0.7963895157842822,0.0,0.0,0.0,1.0,2,0,2017,0
19610,-0.7172396465435582,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2018,0
19345,-0.8111572335660312,-0.07426350275396887,0.0,0.0,1.0,0.0,2,0,2017,0
33185,0.44107726006694326,-0.9361558408869235,0.0,0.0,1.0,0.0,2,0,2018,0
